happy,sad,misterious,spring,adventurous,thought-provoking,romance,cozy,fun
0.6459445357322693,0.4307788610458374,0.3805234432220459,0.4200215339660644,0.4904651045799255,0.5020413994789124,0.7150177955627441,0.2862549126148224,0.5976331233978271
0.4853847324848175,0.374573290348053,0.4069816470146179,0.2932863235473633,0.5839084386825562,0.5007917284965515,0.6424129605293274,0.1453396677970886,0.5178730487823486
0.6305162906646729,0.4841877222061157,0.4428677260875702,0.3457023501396179,0.5463969707489014,0.5604078769683838,0.7255275249481201,0.1576834470033645,0.6105461716651917
0.6292604207992554,0.4259165823459625,0.3745620250701904,0.3424727320671081,0.4770404696464538,0.5130540132522583,0.7064330577850342,0.2280029654502868,0.5844529271125793
0.6747159957885742,0.5094139575958252,0.4747506976127624,0.3375383019447326,0.5846030116081238,0.544606626033783,0.781145453453064,0.2606882750988006,0.6742671728134155
0.6565688252449036,0.4527255296707153,0.4222100377082824,0.3645472824573517,0.5071024298667908,0.5693434476852417,0.722959041595459,0.1999875605106353,0.6284236311912537
0.6431886553764343,0.5127979516983032,0.4206933379173279,0.3639352917671203,0.6111847162246704,0.5125974416732788,0.7374651432037354,0.2404577434062957,0.6434995532035828
0.6178646683692932,0.4233527183532715,0.4269850552082062,0.3711201548576355,0.5006065368652344,0.490049660205841,0.6942825317382812,0.1846282482147216,0.5297037363052368
0.6377747058868408,0.4505926370620727,0.4706749022006988,0.392630934715271,0.5648595094680786,0.555743396282196,0.7520052790641785,0.2303824722766876,0.5957416892051697
0.7011703252792358,0.4963864088058471,0.4164862036705017,0.366975724697113,0.4967666268348694,0.5904966592788696,0.7811023592948914,0.2383216768503189,0.6553549766540527
0.7462178468704224,0.510142982006073,0.3902270197868347,0.3681943416595459,0.4740498661994934,0.6054199934005737,0.7469767332077026,0.2801032066345215,0.6826953887939453
0.7064170837402344,0.4696460366249084,0.4350378215312958,0.3389604091644287,0.4736484587192535,0.6136428117752075,0.7394194602966309,0.2394197136163711,0.6476194858551025
0.6950792670249939,0.4803797006607055,0.3971775770187378,0.3525137305259704,0.4898848831653595,0.6088573336601257,0.7446950674057007,0.1789951920509338,0.6270810961723328
0.6182745695114136,0.4361493289470672,0.4049815237522125,0.3633598685264587,0.5090827941894531,0.5201478600502014,0.6991267800331116,0.1986281871795654,0.5949105024337769
0.5950967669487,0.3731822073459625,0.4138965606689453,0.3728374540805816,0.4250165820121765,0.5649858117103577,0.6350924968719482,0.2106624841690063,0.5568311214447021
0.6889384984970093,0.4374526739120483,0.4295954406261444,0.4367381930351257,0.5395458936691284,0.5131641626358032,0.7504739165306091,0.2632537484169006,0.6969317197799683
0.7415112257003784,0.5273553133010864,0.4063441157341003,0.3411640226840973,0.5049558877944946,0.5958362221717834,0.7439913749694824,0.2308344542980194,0.6861729025840759
0.5764715671539307,0.4017516374588012,0.4230949282646179,0.3009084463119507,0.5369172096252441,0.6388306021690369,0.694497287273407,0.1793789118528366,0.5671809911727905
0.555965006351471,0.4128919243812561,0.4325286149978637,0.3243202567100525,0.5396310091018677,0.5940320491790771,0.6824327707290649,0.1885362267494201,0.5714164972305298
0.628358006477356,0.4558311104774475,0.4329888820648193,0.3571662902832031,0.5634782314300537,0.5571898221969604,0.718441367149353,0.2097093015909195,0.6055152416229248
0.7349419593811035,0.5253801345825195,0.4661198854446411,0.3502427637577057,0.4790177345275879,0.6238552331924438,0.7659217119216919,0.2798665165901184,0.6649149656295776
0.6533794403076172,0.4701278805732727,0.4100521802902221,0.331555962562561,0.5347771048545837,0.62823486328125,0.7117719650268555,0.2180060446262359,0.623884379863739
0.5758346319198608,0.4138395488262176,0.4141558408737182,0.3431762456893921,0.4616791009902954,0.6244392991065979,0.6938046216964722,0.160317838191986,0.541063666343689
0.7376976013183594,0.4809769988059997,0.3830354213714599,0.3779754638671875,0.4812570214271545,0.53873211145401,0.7933982610702515,0.2720741927623749,0.6836163997650146
0.6959906816482544,0.4867652356624603,0.4120203256607055,0.3879548907279968,0.5566766262054443,0.5339176654815674,0.7875781655311584,0.2475437670946121,0.6613749861717224
0.7165948152542114,0.4926089644432068,0.4177786707878113,0.3628286719322204,0.4946864247322082,0.5687049627304077,0.7906825542449951,0.2593767046928406,0.6621526479721069
0.6610692739486694,0.4610655903816223,0.436895489692688,0.3449190258979797,0.4805850684642792,0.6249276399612427,0.7559375762939453,0.1738180518150329,0.5954177379608154
0.6788490414619446,0.4787952303886413,0.4279536008834839,0.3134887218475342,0.5148544907569885,0.6576576828956604,0.7471125721931458,0.2528073787689209,0.6576688289642334
0.6866806149482727,0.3944947719573974,0.3451941609382629,0.3717157244682312,0.4470571875572204,0.5326559543609619,0.6323825120925903,0.2238002717494964,0.6093723773956299
0.6908177137374878,0.5149763822555542,0.4330687820911407,0.3577060997486114,0.5514544248580933,0.5776470899581909,0.708137571811676,0.2026677727699279,0.6528803110122681
0.6612781286239624,0.457531213760376,0.4200063347816467,0.3527808487415313,0.59214186668396,0.5401967167854309,0.74623703956604,0.1934945881366729,0.6458423137664795
0.6112735271453857,0.4294926524162292,0.3977097570896148,0.34678915143013,0.5411996841430664,0.5014615058898926,0.7351420521736145,0.1290068924427032,0.5383602380752563
0.6888300180435181,0.4592108130455017,0.3732008337974548,0.3810479640960693,0.507927656173706,0.5508833527565002,0.7430543899536133,0.2085723876953125,0.657416582107544
0.6513717770576477,0.455668568611145,0.44572514295578,0.3853437304496765,0.606718897819519,0.5174713730812073,0.7172529101371765,0.2271839678287506,0.6787490248680115
0.6313201785087585,0.4271355271339416,0.4344034194946289,0.3103035092353821,0.5095303654670715,0.6618517637252808,0.7330970764160156,0.2592911720275879,0.6382657885551453
0.5873295664787292,0.41921466588974,0.3867862522602081,0.3527413606643677,0.4510628581047058,0.635523796081543,0.6336696147918701,0.1761438846588134,0.5160538554191589
0.7109769582748413,0.4730289876461029,0.4072044491767883,0.332621693611145,0.4949963390827179,0.6142410635948181,0.7245684862136841,0.2287832349538803,0.6409229636192322
0.6003655791282654,0.409289687871933,0.3616083264350891,0.3442741632461548,0.4199780523777008,0.520822286605835,0.6223388910293579,0.1140467375516891,0.4934808611869812
0.6340814828872681,0.462658941745758,0.4277601242065429,0.3140017986297607,0.4950945675373077,0.5902174115180969,0.7366019487380981,0.2048665434122085,0.606797456741333
0.6226555705070496,0.4399533271789551,0.4082503616809845,0.3478504717350006,0.5948871374130249,0.5734963417053223,0.7453631162643433,0.2038290798664093,0.6250498294830322
0.6458081007003784,0.4323346316814422,0.4135012626647949,0.3626668453216553,0.5203710794448853,0.581167995929718,0.7089359164237976,0.2155829668045044,0.6253886222839355
0.6575673818588257,0.4210006296634674,0.3377450704574585,0.322797954082489,0.4988386929035187,0.559451162815094,0.6415097117424011,0.215081050992012,0.5994746685028076
0.6784160137176514,0.443342387676239,0.4255232512950897,0.3914720416069031,0.4926184117794037,0.5656412839889526,0.7470952272415161,0.2099935114383697,0.6256425380706787
0.6297200918197632,0.3978106081485748,0.4069656729698181,0.3104099631309509,0.4974837601184845,0.6104756593704224,0.6696031093597412,0.1501473486423492,0.5677019357681274
0.7271432876586914,0.4954948127269745,0.365115076303482,0.3152592182159424,0.4530025124549866,0.6057872772216797,0.6653671264648438,0.2246333509683609,0.6164785027503967
0.6509303450584412,0.4250522553920746,0.4178161323070526,0.3942874073982239,0.4749469459056854,0.5462832450866699,0.7327516078948975,0.2192406952381134,0.5823317766189575
0.6420835256576538,0.5255458354949951,0.4517626762390136,0.3546749949455261,0.6099258661270142,0.5435025095939636,0.7478749752044678,0.2711320519447326,0.7014782428741455
0.7467090487480164,0.5244392156600952,0.4037989377975464,0.3666492998600006,0.482252299785614,0.5806812047958374,0.7587912082672119,0.2388104647397995,0.6849180459976196
0.670735776424408,0.4660729169845581,0.4212862253189087,0.3408092260360718,0.5000779032707214,0.6119271516799927,0.6879473924636841,0.2084424942731857,0.597707211971283
0.6721630692481995,0.4862513542175293,0.414570540189743,0.3681331872940063,0.5002668499946594,0.5911230444908142,0.7355597615242004,0.2247572839260101,0.6563221216201782
0.7119613885879517,0.4702411890029907,0.3692393600940704,0.4590671062469482,0.4672550857067108,0.5168731212615967,0.711107611656189,0.2521699070930481,0.5919142365455627
0.7762415409088135,0.5245633721351624,0.3477576076984405,0.4000516235828399,0.5196630954742432,0.5514323711395264,0.7940171957015991,0.2876048982143402,0.7206140756607056
0.714715838432312,0.526972770690918,0.4135810136795044,0.4080453515052795,0.455052375793457,0.5688711404800415,0.7493102550506592,0.2362456917762756,0.6405081748962402
0.7280278205871582,0.5267893075942993,0.3958399891853332,0.3878465890884399,0.4686156213283539,0.5737122297286987,0.7341170310974121,0.3031026721000671,0.6932353377342224
0.7148003578186035,0.5139644742012024,0.4135463535785675,0.3710705041885376,0.5007013082504272,0.6066600680351257,0.728105902671814,0.2169737368822097,0.6665465235710144
0.7165811061859131,0.5375810861587524,0.4638964831829071,0.2900781035423279,0.5101274847984314,0.621321976184845,0.7503553628921509,0.2536743283271789,0.658392071723938
0.690377414226532,0.4557344913482666,0.3957128226757049,0.3415251076221466,0.4751773774623871,0.6217602491378784,0.7256097793579102,0.2008950412273407,0.6028223633766174
0.6959891319274902,0.4765306413173675,0.3909266591072082,0.3875662982463836,0.5292564630508423,0.5608628392219543,0.757285475730896,0.2476276606321334,0.6625186204910278
0.6693016290664673,0.4806931614875793,0.4088529348373413,0.3668270707130432,0.5010265707969666,0.5411496162414551,0.7336609363555908,0.1710489243268966,0.6127744913101196
0.7373242974281311,0.479535162448883,0.3739504814147949,0.36261647939682,0.5175020694732666,0.5705711841583252,0.7743836641311646,0.2579424679279327,0.686094343662262
0.7469922304153442,0.4928294122219085,0.3861536681652069,0.4525289833545685,0.5332956910133362,0.5552650690078735,0.7997297048568726,0.2771079540252685,0.6810719966888428
0.6685622930526733,0.4902577400207519,0.412706196308136,0.3445952534675598,0.4823243916034698,0.599959135055542,0.7268495559692383,0.2170751392841339,0.5889085531234741
0.6929576396942139,0.4805513024330139,0.3661732971668243,0.4199539124965668,0.4545145630836487,0.5596290826797485,0.7176984548568726,0.2235412150621414,0.609336793422699
0.5497144460678101,0.3876647353172302,0.5224528312683105,0.3323944509029388,0.4593278169631958,0.6071280241012573,0.6279247999191284,0.2141381353139877,0.4960774183273315
0.6227471828460693,0.4147568047046661,0.4150009751319885,0.3666207194328308,0.5147851705551147,0.5864343643188477,0.7053107619285583,0.1894484758377075,0.5699316263198853
0.6534339189529419,0.4836082458496094,0.4192781150341034,0.3555949926376343,0.5173259377479553,0.5972409248352051,0.7221509218215942,0.2104179263114929,0.609775960445404
0.6601502895355225,0.5037311911582947,0.4280566573143005,0.3626524209976196,0.5359064340591431,0.5684962272644043,0.7596995830535889,0.1740292608737945,0.5974194407463074
0.6852425932884216,0.4841639399528503,0.385294646024704,0.3958184123039245,0.5073886513710022,0.5459086894989014,0.728840708732605,0.2078466862440109,0.6356229782104492
0.7715929746627808,0.535321831703186,0.3986575603485107,0.3928091526031494,0.5075998902320862,0.5457004308700562,0.7654786109924316,0.2668775916099548,0.6923452019691467
0.642078161239624,0.4680157899856567,0.4059000611305237,0.3539069294929504,0.4609186053276062,0.6471017003059387,0.742335319519043,0.2064793109893798,0.5739938616752625
0.6793675422668457,0.5012434124946594,0.4461749792098999,0.4147225618362427,0.4778401255607605,0.5936658978462219,0.7663460373878479,0.2420466393232345,0.6313120722770691
0.7147023677825928,0.4722721576690674,0.4215887188911438,0.3694460988044739,0.502534806728363,0.61568284034729,0.7663983106613159,0.2093303203582763,0.6404037475585938
0.6715523600578308,0.4372656047344208,0.3979184627532959,0.3879956603050232,0.5201199054718018,0.5854480266571045,0.7316601276397705,0.191188633441925,0.6094696521759033
0.608983039855957,0.4277641177177429,0.4381130933761596,0.3910521268844604,0.4443381130695343,0.544173002243042,0.7184291481971741,0.1499861180782318,0.4863941967487335
0.574764609336853,0.396336019039154,0.4001615345478058,0.3165076375007629,0.5329544544219971,0.5819478034973145,0.6865479946136475,0.1634774506092071,0.5858932733535767
0.7076901793479919,0.4488344192504883,0.4128278493881225,0.3231504261493683,0.4643951952457428,0.6425188779830933,0.7752945423126221,0.2537283599376678,0.6529362201690674
0.6357212066650391,0.4437479674816131,0.4461182355880737,0.2845340371131897,0.4256273210048675,0.6896179914474487,0.6762609481811523,0.193206638097763,0.5529320240020752
0.6698974967002869,0.4243793487548828,0.3597974181175232,0.3190229833126068,0.5601505637168884,0.4363308548927307,0.7160276174545288,0.2408037930727005,0.6639649271965027
0.6645768880844116,0.4363732635974884,0.4421760737895965,0.3402228653430938,0.5067305564880371,0.5790069699287415,0.7138574719429016,0.1957628428936004,0.6029923558235168
0.681501030921936,0.4422239661216736,0.4018672108650207,0.4200345277786255,0.4838644564151764,0.5860496163368225,0.7264699935913086,0.3702179789543152,0.6060154438018799
0.7196716070175171,0.5053736567497253,0.4365994930267334,0.3846846222877502,0.4927887320518493,0.5748153924942017,0.7356971502304077,0.2466373443603515,0.6827255487442017
0.7280030250549316,0.5130418539047241,0.4382491707801819,0.3552788496017456,0.5046100616455078,0.5879011750221252,0.7998321056365967,0.2051161527633667,0.6400420665740967
0.7647888660430908,0.5256887674331665,0.3835052251815796,0.396691083908081,0.518410861492157,0.5164649486541748,0.7869870662689209,0.2497253566980362,0.6855506300926208
0.7412193417549133,0.4820248782634735,0.4610172212123871,0.4004414081573486,0.5260484218597412,0.5449091792106628,0.7939722537994385,0.276155561208725,0.6938892602920532
0.7243596911430359,0.455591082572937,0.3956832587718963,0.3965167999267578,0.4737817645072937,0.5211230516433716,0.7366816997528076,0.2113500982522964,0.6448958516120911
0.6706658601760864,0.4715022146701813,0.4250050783157348,0.4337480664253235,0.532019853591919,0.5835911631584167,0.7860581874847412,0.2496919333934784,0.6566435694694519
0.7446647882461548,0.4993623495101928,0.3837068676948547,0.3714205920696258,0.6128831505775452,0.5460867285728455,0.7692071795463562,0.2769658267498016,0.753905177116394
0.6641052961349487,0.5512967109680176,0.4300858974456787,0.4357180297374725,0.5642409324645996,0.5588797330856323,0.7631765007972717,0.2557278573513031,0.694617748260498
0.6522759199142456,0.4031749963760376,0.4122117459774017,0.3618345260620117,0.4633698165416717,0.5516981482505798,0.6359893083572388,0.1973154544830322,0.5667212009429932
0.6596078872680664,0.4165578782558441,0.3258394598960876,0.3514636158943176,0.4952197670936584,0.5849928855895996,0.7252330780029297,0.1997533440589904,0.5820841193199158
0.544779360294342,0.3990461230278015,0.3854190707206726,0.2975716590881347,0.4742669463157654,0.6419115662574768,0.6548334360122681,0.1776658147573471,0.475858986377716
0.6613246202468872,0.4509709775447845,0.3935171067714691,0.3332647681236267,0.5459063053131104,0.5328869223594666,0.7327882051467896,0.1804346591234207,0.6075143218040466
0.6437830924987793,0.4582147598266601,0.3783897161483764,0.3602283000946045,0.5251787900924683,0.529246985912323,0.7321678400039673,0.1788771152496338,0.5964222550392151
0.6495547890663147,0.446205735206604,0.4208642244338989,0.3464062213897705,0.4286564290523529,0.5351040363311768,0.693503201007843,0.1717990338802337,0.557852029800415
0.7009717226028442,0.4881193041801452,0.4194822013378143,0.4508178830146789,0.484799325466156,0.5790668725967407,0.7410352230072021,0.2569189667701721,0.6673606634140015
0.6034923195838928,0.4305405020713806,0.4077396392822265,0.3826403617858886,0.5061823129653931,0.5689456462860107,0.6883761882781982,0.172256052494049,0.5624055862426758
0.6925495862960815,0.4682400226593017,0.405358225107193,0.3691390454769134,0.4938943684101105,0.543212890625,0.7548251152038574,0.1999530792236328,0.6206234097480774
0.6692483425140381,0.4483850598335266,0.3989534974098205,0.376320868730545,0.4846706688404083,0.5391470193862915,0.7431627511978149,0.2063754349946975,0.6009792685508728
0.574434757232666,0.36061891913414,0.3450768589973449,0.2734028995037079,0.400665283203125,0.4759078323841095,0.6505807638168335,0.1258448362350464,0.49858558177948
0.7121623754501343,0.5334221124649048,0.4378994107246399,0.3496163487434387,0.5340859293937683,0.5763313174247742,0.7599279284477234,0.2056740075349807,0.6480507850646973
0.6510564088821411,0.4736818671226501,0.4259976744651794,0.4151973128318786,0.5726069211959839,0.5141617059707642,0.8004143238067627,0.2540876567363739,0.6326210498809814
0.7339561581611633,0.537890613079071,0.3899334669113159,0.4306338727474212,0.5615476369857788,0.5006608963012695,0.8201633095741272,0.2641315460205078,0.7138652801513672
0.6324640512466431,0.4541316032409668,0.4189183115959167,0.3096968531608581,0.5419766902923584,0.6282909512519836,0.729157030582428,0.2064494043588638,0.5627246499061584
0.6831234097480774,0.464225560426712,0.4077174663543701,0.4224603176116943,0.4715324342250824,0.5821195840835571,0.750078022480011,0.2237685322761535,0.5845111608505249
0.7115731835365295,0.5559380054473877,0.4452193975448608,0.3579706847667694,0.5816023945808411,0.5470790266990662,0.7814710736274719,0.2277794629335403,0.6702373027801514
0.6699202060699463,0.4770588874816894,0.404723584651947,0.3945080935955047,0.5001164674758911,0.5701106786727905,0.7523807287216187,0.1893249601125717,0.5961025953292847
0.7316979169845581,0.4937417507171631,0.3945730924606323,0.381235122680664,0.5169662237167358,0.5300993323326111,0.7280428409576416,0.248973086476326,0.6660149097442627
0.7041277885437012,0.4748543500900268,0.3928548395633697,0.4163327515125274,0.5479557514190674,0.5502753257751465,0.7779686450958252,0.2372723817825317,0.6943231821060181
0.6304906010627747,0.4015229344367981,0.3775072693824768,0.2917371392250061,0.4605867266654968,0.5102635622024536,0.6083186864852905,0.1882738173007965,0.5470297336578369
0.6129066944122314,0.4318302869796753,0.4374912977218628,0.3453403413295746,0.5403636693954468,0.5968900918960571,0.7092990875244141,0.1670137047767639,0.5771399736404419
0.6769945025444031,0.5103616118431091,0.4151697754859924,0.3492759466171264,0.5279263854026794,0.6037026643753052,0.735107421875,0.2168431580066681,0.6225195527076721
0.7020217180252075,0.5051443576812744,0.4213309288024902,0.3943747878074646,0.5416028499603271,0.5776084661483765,0.7685724496841431,0.2388263344764709,0.6637505888938904
0.6690274477005005,0.4533981084823608,0.3852155804634094,0.3981111645698547,0.4629140496253967,0.5676742792129517,0.6843044757843018,0.2140741795301437,0.6120768189430237
0.7374793887138367,0.5250368118286133,0.4229695796966553,0.3366929888725281,0.5506318211555481,0.5643317699432373,0.7897117137908936,0.1890380084514618,0.7118504643440247
0.5766188502311707,0.4088059067726135,0.3636668920516968,0.3359095454216003,0.5167638659477234,0.5649313926696777,0.5997343063354492,0.2391698956489563,0.5986559987068176
0.7279491424560547,0.5198664665222168,0.3989045619964599,0.4071963727474212,0.548690676689148,0.5921656489372253,0.7620762586593628,0.2765395045280456,0.7043154239654541
0.6909673810005188,0.4859936833381653,0.4074975252151489,0.3549663126468658,0.5549383163452148,0.5369405150413513,0.7606805562973022,0.2045573592185974,0.6676604151725769
0.7269243001937866,0.4793636500835418,0.4377025365829468,0.36981862783432,0.501217246055603,0.5626323223114014,0.7807945609092712,0.2387338131666183,0.6683352589607239
0.6096607446670532,0.4487420916557312,0.4474786221981048,0.3629809617996216,0.5870932340621948,0.5800023078918457,0.7303436994552612,0.1752109974622726,0.6371058225631714
0.6776810884475708,0.4874684512615204,0.4281327426433563,0.3833755552768707,0.5200533866882324,0.5733831524848938,0.7234461903572083,0.3123380839824676,0.6455286741256714
0.6764424443244934,0.4933914542198181,0.3917120099067688,0.3467932939529419,0.5432586669921875,0.6142683029174805,0.7250882983207703,0.2264874875545501,0.6526479721069336
0.6466429233551025,0.4501669406890869,0.3575060665607452,0.3762109875679016,0.5293677449226379,0.5805525779724121,0.7221180200576782,0.218499481678009,0.600447416305542
0.5636423230171204,0.3991878628730774,0.3955153226852417,0.3917216956615448,0.4971735179424286,0.5069879293441772,0.6869322657585144,0.155768871307373,0.5547462701797485
0.6763315200805664,0.4808031916618347,0.4035787880420685,0.3928834795951843,0.5346581339836121,0.5666371583938599,0.7713924646377563,0.220720887184143,0.6819790601730347
0.6440041065216064,0.4928621649742126,0.4847770631313324,0.3490087687969208,0.5403952598571777,0.5893058180809021,0.7406042218208313,0.225368395447731,0.6193088293075562
0.7280662655830383,0.5979276895523071,0.4359262883663177,0.3569930493831634,0.5550538897514343,0.568792462348938,0.7410262823104858,0.271973043680191,0.6713697910308838
0.702265739440918,0.4834299385547638,0.3955704867839813,0.390918880701065,0.5071125626564026,0.5663703083992004,0.7274960279464722,0.23684161901474,0.6154224872589111
0.671358585357666,0.4663709700107574,0.4287128150463104,0.3302464485168457,0.4874628782272339,0.6483992338180542,0.7049540281295776,0.2445981204509735,0.6109048128128052
0.6187699437141418,0.4246172904968261,0.4295574426651001,0.4090774953365326,0.5072781443595886,0.5962843894958496,0.7281737327575684,0.2376289665699005,0.6199079155921936
0.5604721307754517,0.4432074427604675,0.4234427213668823,0.3898177444934845,0.5773407220840454,0.5502676367759705,0.7374128103256226,0.1752699911594391,0.5893642902374268
0.6377635598182678,0.4051509797573089,0.2950406074523926,0.3183812201023102,0.3788501322269439,0.6081551313400269,0.6047091484069824,0.1804028302431106,0.5216808319091797
0.595752477645874,0.4231405854225158,0.3320313990116119,0.36326465010643,0.4334980249404907,0.5125650763511658,0.6423159837722778,0.1501008123159408,0.6051735877990723
0.6685097217559814,0.4956482350826263,0.4278037250041961,0.3755556344985962,0.5731526613235474,0.6101301908493042,0.7683601379394531,0.2760480046272278,0.6729535460472107
0.6075658798217773,0.4307197630405426,0.42293781042099,0.3651198148727417,0.5316439867019653,0.5428370237350464,0.6962102651596069,0.154289573431015,0.5412011742591858
0.6800010800361633,0.4665960669517517,0.4302122592926025,0.3300624787807464,0.5089067220687866,0.6470246911048889,0.7326499223709106,0.2127610594034195,0.6159123182296753
0.571725606918335,0.4550553858280182,0.4360724985599518,0.2718436121940613,0.4585143327713012,0.6849691867828369,0.658122718334198,0.1737470775842666,0.5774649381637573
0.5885746479034424,0.3807997107505798,0.3791332244873047,0.443838506937027,0.5873024463653564,0.5091754198074341,0.673987090587616,0.1835922002792358,0.6045770049095154
0.6896100044250488,0.5389566421508789,0.432883083820343,0.3766972124576568,0.4632590711116791,0.5249786376953125,0.7264571785926819,0.2122350931167602,0.620621919631958
0.6355278491973877,0.4489627182483673,0.3699818253517151,0.3515534400939941,0.4921135902404785,0.5334457159042358,0.7092099785804749,0.1848816573619842,0.5719879269599915
0.6720723509788513,0.4469554126262665,0.4206946790218353,0.3872745633125305,0.511536717414856,0.6008666157722473,0.7278740406036377,0.2355197221040725,0.6282758712768555
